,name,cname,symbol
13233,Innovator Power Buffer Step-Up Strategy ETF,Innovator Power Buffer Step-Up Strategy ETF,PSTP
13234,Xtrackers Cybersecurity Select Equity ETF,Xtrackers Cybersecurity Select Equity ETF,PSWD
13235,Defiance Next Gen Altered Experience ETF,Defiance Next Gen Altered Experience ETF,PSY
13236,PSYK ETF,PSYK ETF,PSYK
13237,Cohen & Steers Tax-Advantaged Preferred Securities & Income Fd,Cohen & Steers Tax-Advantaged Preferred Securities & Income Fd,PTA
13238,Global X PropTech ETF,Global X PropTech ETF,PTEC
13239,PTEST.W,PTEST.W,PTEST.W
13240,PTEST.X,PTEST.X,PTEST.X
13241,PTEST.Y,PTEST.Y,PTEST.Y
13242,PTEST.Z,PTEST.Z,PTEST.Z
13243,"Pono Capital Three, Inc.","Pono Capital Three, Inc.",PTHRW
13244,Proptech Investment Corp. II,Proptech Investment Corp. II,PTICU
13245,Proptech Investment Corp. II,Proptech Investment Corp. II,PTICW
13246,"Protagenic Therapeutics, Inc.","Protagenic Therapeutics, Inc.",PTIXW
13247,"Proterra, Inc.","Proterra, Inc.",PTRAW
13248,PGIM Total Return Bond ETF,PGIM Total Return Bond ETF,PTRB
13249,"Pono Capital Two, Inc.","Pono Capital Two, Inc.",PTWOU
13250,"Pono Capital Two, Inc.","Pono Capital Two, Inc.",PTWOW
13251,Goal Acquisitions Corp.,Goal Acquisitions Corp.,PUCKU
13252,Goal Acquisitions Corp.,Goal Acquisitions Corp.,PUCKW
13253,Putnam ESG Ultra Short ETF,Putnam ESG Ultra Short ETF,PULT
13254,SUBVERSIVE METAVERSE ETF,SUBVERSIVE METAVERSE ETF,PUNK
13255,Cboe Validus S&P 500 Dynamic PutWrite Index ETF,Cboe Validus S&P 500 Dynamic PutWrite Index ETF,PUTD
13256,PrivateBancorp Inc Pfd,PrivateBancorp Inc Pfd,PVTD
13257,Perella Weinberg Partners,Perella Weinberg Partners,PWPPW
13258,PowerUp Acquisition Corp.,PowerUp Acquisition Corp.,PWUPU
13259,PowerUp Acquisition Corp.,PowerUp Acquisition Corp.,PWUPW
13260,"Pyxis Tankers, Inc.","Pyxis Tankers, Inc.",PXSAW
13261,PIMCO Multisector Bond Active Exchange-Traded Fund,PIMCO Multisector Bond Active Exchange-Traded Fund,PYLD
13262,AXS 1.5X PYPL Bear Daily ETF,AXS 1.5X PYPL Bear Daily ETF,PYPS
13263,AXS 1.5X PYPL Bull Daily ETF,AXS 1.5X PYPL Bull Daily ETF,PYPT
13264,YIELDMAX PYPL OPTION INCOME STR,YIELDMAX PYPL OPTION INCOME STR,PYPY
13265,PPLUS Trust Series GSC-2,PPLUS Trust Series GSC-2,PYT
13266,SPDR MSCI Australia Quality Mix ETF,SPDR MSCI Australia Quality Mix ETF,QAUS
13267,SPDR MSCI Canada Quality Mix ETF,SPDR MSCI Canada Quality Mix ETF,QCAN
13268,Global X NASDAQ 100 Collar 95-110 ETF,Global X NASDAQ 100 Collar 95-110 ETF,QCLR
13269,AMERICAN CENTURY QUALITY CONVER,AMERICAN CENTURY QUALITY CONVER,QCON
13270,FT Vest Nasdaq-100 Buffer ETF - December,FT Vest Nasdaq-100 Buffer ETF - December,QDEC
13271,SPDR MSCI Germany Quality Mix ETF,SPDR MSCI Germany Quality Mix ETF,QDEU
13272,Pacer Metaurus US Large Cap Dividend Multiplier 400 ETF,Pacer Metaurus US Large Cap Dividend Multiplier 400 ETF,QDPL
13273,Quadro Acquisition One Corp.,Quadro Acquisition One Corp.,QDROU
13274,Quadro Acquisition One Corp.,Quadro Acquisition One Corp.,QDROW
13275,Roundhill N-100 0Dte Covered Call Strategy Etf,Roundhill N-100 0Dte Covered Call Strategy Etf,QDTE
13276,AdvisorShares QAM Equity Hedge ETF,AdvisorShares QAM Equity Hedge ETF,QEH
13277,Qell Acquisition Corp.,Qell Acquisition Corp.,QELLU
13278,QELL ACQUISITION CORP C/WTS 01/,QELL ACQUISITION CORP C/WTS 01/,QELLW
13279,SPDR MSCI Spain StrategicFactors ETF,SPDR MSCI Spain StrategicFactors ETF,QESP
13280,Quetta Acquisition Corp.,Quetta Acquisition Corp.,QETAR
13281,Innovator Nasdaq-100 Managed Floor Etf,Innovator Nasdaq-100 Managed Floor Etf,QFLR
13282,SPDR MSCI UK StrategicFactors ETF,SPDR MSCI UK StrategicFactors ETF,QGBR
13283,WisdomTree U.S. Quality Growth Fund,WisdomTree U.S. Quality Growth Fund,QGRW
13284,ProShares UltraShort QQQ,纳斯达克100指数ETF-ProShares两倍做空,QID
13285,First Trust RBA Quality Income ETF,First Trust RBA Quality Income ETF,QINC
13286,Simplify Multi-QIS Alternative ETF,Simplify Multi-QIS Alternative ETF,QIS
13287,SPDR MSCI Japan StrategicFactors ETF,SPDR MSCI Japan StrategicFactors ETF,QJPN
13288,FT Vest Nasdaq-100 Buffer ETF - June,FT Vest Nasdaq-100 Buffer ETF - June,QJUN
13289,Ishares B-Ca Rated Corporate Bond Fund,Ishares B-Ca Rated Corporate Bond Fund,QLTC
13290,QLT Inc,QLT Inc,QLTI
13291,FT Vest Nasdaq-100 Buffer ETF - March,FT Vest Nasdaq-100 Buffer ETF - March,QMAR
13292,SPDR MSCI Mexico Quality Mix ETF,SPDR MSCI Mexico Quality Mix ETF,QMEX
13293,WisdomTree US MidCap Quality Growth Fund,WisdomTree US MidCap Quality Growth Fund,QMID
13294,Direxion S&P 500 High Minus Low Quality ETF,Direxion S&P 500 High Minus Low Quality ETF,QMJ
13295,Qomolangma Acquisition Corp.,Qomolangma Acquisition Corp.,QOMOR
13296,Qomolangma Acquisition Corp.,Qomolangma Acquisition Corp.,QOMOU
13297,Qomolangma Acquisition Corp.,Qomolangma Acquisition Corp.,QOMOW
13298,QOWZ,QOWZ,QOWZ
13299,Quinpario Acquisiton corp. - Warrant,Quinpario Acquisiton corp. - Warrant,QPACW
13300,AMERICAN CENTURY QUALITY PREFER,AMERICAN CENTURY QUALITY PREFER,QPFF
13301,AdvisorShares Q Portfolio Blended Allocation ETF,AdvisorShares Q Portfolio Blended Allocation ETF,QPT
13302,AdvisorShares Q Dynamic Growth ETF,AdvisorShares Q Dynamic Growth ETF,QPX
13303,Simplify Nasdaq 100 PLUS Convexity ETF,Simplify Nasdaq 100 PLUS Convexity ETF,QQC
13304,Simplify Nasdaq 100 PLUS Downside Convexity ETF,Simplify Nasdaq 100 PLUS Downside Convexity ETF,QQD
13305,Invesco ESG NASDAQ Next Gen 100 ETF,Invesco ESG NASDAQ Next Gen 100 ETF,QQJG
13306,Invesco ESG NASDAQ 100 ETF,Invesco ESG NASDAQ 100 ETF,QQMG
13307,Invesco QQQ Trust,纳指100ETF,QQQ
13308,ProShares Nasdaq 100 Dorsey Wright Momentum ETF,ProShares Nasdaq 100 Dorsey Wright Momentum ETF,QQQA
13309,Global X Nasdaq China Technology ETF,Global X Nasdaq China Technology ETF,QQQC
13310,Direxion Daily Concentrated Qs Bear 1X Shares,Direxion Daily Concentrated Qs Bear 1X Shares,QQQD
13311,QQQI,QQQI,QQQI
13312,Invesco NASDAQ Next Gen 100 ETF,Invesco NASDAQ Next Gen 100 ETF,QQQJ
13313,Invesco NASDAQ 100 ETF,Invesco NASDAQ 100 ETF,QQQM
13314,VictoryShares NASDAQ Next 50 ETF,VictoryShares NASDAQ Next 50 ETF,QQQN
13315,Invesco NASDAQ Future Gen 200 ETF,Invesco NASDAQ Future Gen 200 ETF,QQQS
13316,DIREXION DAILY CONCENTRATED QS ,DIREXION DAILY CONCENTRATED QS ,QQQU
13317,Defiance Nasdaq 100 Enhanced Options Income ETF,Defiance Nasdaq 100 Enhanced Options Income ETF,QQQY
13318,Global X NASDAQ 100 Risk Managed Income ETF,Global X NASDAQ 100 Risk Managed Income ETF,QRMI
13319,"Qurate Retail, Inc.","Qurate Retail, Inc.",QRTAV
13320,QURATE RETAIL INC 8.0% FIXED RA,QURATE RETAIL INC 8.0% FIXED RA,QRTEP
13321,QRTEV,QRTEV,QRTEV
13322,"QSAM Biosciences, Inc.","QSAM Biosciences, Inc.",QSAM
13323,"Quantum-Si, Inc.","Quantum-Si, Inc.",QSIAW
13324,WisdomTree US SmallCap Quality Growth Fund,WisdomTree US SmallCap Quality Growth Fund,QSML
13325,FT Vest Nasdaq-100 Buffer ETF - September,FT Vest Nasdaq-100 Buffer ETF - September,QSPT
13326,Amplify BlackSwan Tech & Treasury ETF,Amplify BlackSwan Tech & Treasury ETF,QSWN
13327,INNOVATOR GROWTH ACCELERATED PL,INNOVATOR GROWTH ACCELERATED PL,QTAP
13328,INNOVATOR GROWTH ACCELERATED PL,INNOVATOR GROWTH ACCELERATED PL,QTJA
13329,INNOVATOR GROWTH ACCELERATED PL,INNOVATOR GROWTH ACCELERATED PL,QTJL
13330,INNOVATOR GROWTH ACCELERATED PL,INNOVATOR GROWTH ACCELERATED PL,QTOC
13331,Global X NASDAQ 100 Tail Risk ETF,Global X NASDAQ 100 Tail Risk ETF,QTR
13332,SPDR MSCI Taiwan Quality Mix ETF,SPDR MSCI Taiwan Quality Mix ETF,QTWN
13333,ETRACS 2X Leveraged MSCI US Quality Factor TR ETN,ETRACS 2X Leveraged MSCI US Quality Factor TR ETN,QULL
13334,QUVU,QUVU,QUVU
13335,"QVC, Inc.","QVC, Inc.",QVCC
13336,"QVC, Inc.","QVC, Inc.",QVCD
13337,Invesco S&P 500 QVM Multi-factor ETF,Invesco S&P 500 QVM Multi-factor ETF,QVML
13338,Invesco S&P MidCap 400 QVM Multi-factor ETF,Invesco S&P MidCap 400 QVM Multi-factor ETF,QVMM
13339,Invesco S&P SmallCap 600 QVM Multi-factor ETF,Invesco S&P SmallCap 600 QVM Multi-factor ETF,QVMS
13340,Q3 ALL-SEASON ACTIVE ROTATION E,Q3 ALL-SEASON ACTIVE ROTATION E,QVOY
13341,Harbor Small Cap Explorer ETF,Harbor Small Cap Explorer ETF,QWST
13342,QuantX Risk Managed Real Return ETF,QuantX Risk Managed Real Return ETF,QXRR
13343,QuantX Risk Managed Multi-Asset Total Return ETF,QuantX Risk Managed Multi-Asset Total Return ETF,QXTR
13344,Global X Nasdaq 100 ESG Covered Call,Global X Nasdaq 100 ESG Covered Call,QYLE
13345,REVOLUTION ACCELERATION ACQSTN ,REVOLUTION ACCELERATION ACQSTN ,RAACU
13346,REVOLUTION ACCELERATION ACQSTN ,REVOLUTION ACCELERATION ACQSTN ,RAACW
13347,Relativity Acquisition Corp.,Relativity Acquisition Corp.,RACYU
13348,Relativity Acquisition Corp.,Relativity Acquisition Corp.,RACYW
13349,Aries I Acquisition Corp.,Aries I Acquisition Corp.,RAMMU
13350,Aries I Acquisition Corp.,Aries I Acquisition Corp.,RAMMW
13351,Rayliant Quantamental China Equity ETF,Rayliant Quantamental China Equity ETF,RAYC
13352,Rayliant Quantitative Developed Market Equity ETF,Rayliant Quantitative Developed Market Equity ETF,RAYD
13353,Rayliant Quantamental Emerging Market ex-China Equity ETF,Rayliant Quantamental Emerging Market ex-China Equity ETF,RAYE
13354,Global X Solar ETF,Global X Solar ETF,RAYS
13355,"RBC Bearings, Inc.","RBC Bearings, Inc.",RBCP
13356,SPDR S&P Russia ETF,SPDR S&P Russia ETF,RBL
13357,First Trust Alerian U.S. NextGen Infrastructure Etf,First Trust Alerian U.S. NextGen Infrastructure Etf,RBLD
13358,SPDR Bloomberg SASB Corporate Bond ESG Select ETF,SPDR Bloomberg SASB Corporate Bond ESG Select ETF,RBND
13359,Reebonz Holding Ltd.,Reebonz Holding Ltd.,RBZAW
13360,Revelstone Capital Acquisition Corp.,Revelstone Capital Acquisition Corp.,RCACU
13361,Ready Capital Corp.,Ready Capital Corp.,RCC
13362,"Rocket Pharmaceuticals, Inc.","Rocket Pharmaceuticals, Inc.",RCKTW
13363,Rosecliff Acquisition Corp. I,Rosecliff Acquisition Corp. I,RCLFW
13364,Elkhorn ETF Trust ETF,Elkhorn ETF Trust ETF,RCOM
13365,"Redbox Entertainment, Inc.","Redbox Entertainment, Inc.",RDBXW
13366,Rareview Dynamic Fixed Income ETF,Rareview Dynamic Fixed Income ETF,RDFI
13367,SPDR [Bloomberg SASB Developed Markets Ex US ESG Select] ETF,SPDR [Bloomberg SASB Developed Markets Ex US ESG Select] ETF,RDMX
13368,FT Vest Rising Dividend Achievers Target Income ETF,FT Vest Rising Dividend Achievers Target Income ETF,RDVI
13369,"Red Violet, Inc.","Red Violet, Inc.",RDVTV
13370,Vahanna Tech Edge Acquisition I Corp.,Vahanna Tech Edge Acquisition I Corp.,RDZNW
13371,Private Real Estate Strategy via Liquid RE ITs ETF,Private Real Estate Strategy via Liquid RE ITs ETF,REAI
13372,Emles Real Estate Credit ETF,Emles Real Estate Credit ETF,REC
13373,REE Automotive Ltd.,REE Automotive Ltd.,REEAW
13374,Invesco Emerging Markets Revenue ETF,Invesco Emerging Markets Revenue ETF,REEM
13375,Invesco International Revenue ETF,Invesco International Revenue ETF,REFA
13376,Regency Centers Corp.,Regency Centers Corp.,REGCO
13377,Regency Centers Corp.,Regency Centers Corp.,REGCP
13378,ALPS ETF Trust - ALPS Active REIT ETF,ALPS ETF Trust - ALPS Active REIT ETF,REIT
13379,"Reliance Global Group, Inc.","Reliance Global Group, Inc.",RELIW
13380,SPDR [Bloomberg SASB Emerging Markets ESG Select] ETF,SPDR [Bloomberg SASB Emerging Markets ESG Select] ETF,REMG
13381,X-Links Monthly Pay 2xLeveraged Mortgage REIT ETN,X-Links Monthly Pay 2xLeveraged Mortgage REIT ETN,REML
13382,Cartesian Growth Corp. II,Cartesian Growth Corp. II,RENEW
13383,"Recro Pharma, Inc.","Recro Pharma, Inc.",REPHV
13384,WISDOMTREE INTERNATIONAL ESG FUND,WISDOMTREE INTERNATIONAL ESG FUND,RESD
13385,WISDOMTREE EMERGING MARKETS ESG FUND,WISDOMTREE EMERGING MARKETS ESG FUND,RESE
13386,WisdomTree U.S. Total Earnings Fund,WisdomTree U.S. Total Earnings Fund,RESP
13387,"Revelation Biosciences, Inc.","Revelation Biosciences, Inc.",REVBU
13388,"Revelation Biosciences, Inc.","Revelation Biosciences, Inc.",REVBW
13389,RF Acquisition Corp.,RF Acquisition Corp.,RFACR
13390,RF Acquisition Corp.,RF Acquisition Corp.,RFACW
13391,"RiverNorth Flexible Municipal Income Fund II, Inc.","RiverNorth Flexible Municipal Income Fund II, Inc.",RFMZ
13392,Oppenheimer Global Revenue ETF,Oppenheimer Global Revenue ETF,RGLB
13393,SPDR庐 Bloomberg SASB US Large Cap Growth ESG Select ETF,SPDR庐 Bloomberg SASB US Large Cap Growth ESG Select ETF,RGRO
13394,"Rigetti Computing, Inc.","Rigetti Computing, Inc.",RGTIW
13395,BNY Mellon Responsible Horizons Corporate Bond ETF,BNY Mellon Responsible Horizons Corporate Bond ETF,RHCB
13396,"Rhodium Enterprises, Inc.","Rhodium Enterprises, Inc.",RHDM
13397,RH Tactical Rotation ETF,RH Tactical Rotation ETF,RHRX
13398,RH Tactical Outlook ETF,RH Tactical Outlook ETF,RHTX
13399,Agrico Acquisition Corp.,Agrico Acquisition Corp.,RICOW
13400,LORDSTOWN MOTORS CORP C/WTS 04/,LORDSTOWN MOTORS CORP C/WTS 04/,RIDEW
13401,Hoya Capital High Dividend Yield ETF,Hoya Capital High Dividend Yield ETF,RIET
13402,RIF.R,RIF.R,RIF.R
13403,Viridi Cleaner Energy Crypto-Mining & Semiconductor ETF,Viridi Cleaner Energy Crypto-Mining & Semiconductor ETF,RIGZ
13404,"B. Riley Financial, Inc.","B. Riley Financial, Inc.",RILYI
13405,"B. Riley Financial, Inc.","B. Riley Financial, Inc.",RILYK
13406,"B. Riley Financial, Inc.","B. Riley Financial, Inc.",RILYM
13407,"B. Riley Financial, Inc.","B. Riley Financial, Inc.",RILYN
13408,"B. Riley Financial, Inc.","B. Riley Financial, Inc.",RILYO
13409,"B. Riley Financial, Inc.","B. Riley Financial, Inc.",RILYT
13410,AXS Real Estate Income ETF,AXS Real Estate Income ETF,RINC
13411,Inspire Tactical Balanced ESG ETF,Inspire Tactical Balanced ESG ETF,RISN
13412,FolioBeyond Alternative Income & Interest Rate Hedge ETF,FolioBeyond Alternative Income & Interest Rate Hedge ETF,RISR
13413,ETFB Green SRI REITs ETF,ETFB Green SRI REITs ETF,RITA
13414,RIV.R,RIV.R,RIV.R
13415,Jackson Acquisition Company,Jackson Acquisition Company,RJAC.UN
13416,RJD.L,RJD.L,RJD.L
13417,FT Raymond James Multicap Growth Equity ETF,FT Raymond James Multicap Growth Equity ETF,RJMG
13418,Cohen & Steers Real Estate Opportunities Income Fund,Cohen & Steers Real Estate Opportunities Income Fund,RLTY
13419,Royalty Management Holding Corp.,Royalty Management Holding Corp.,RMCOW
13420,RMG ACQUISITION CORP II C/WTS 2,RMG ACQUISITION CORP II C/WTS 2,RMGBW
13421,RMG Acquisition Corp. III,RMG Acquisition Corp. III,RMGCW
13422,LHA RISK-MANAGED INCOME ETF,LHA RISK-MANAGED INCOME ETF,RMIF
13423,"RiverNorth Managed Duration Municipal Income Fund II, Inc.","RiverNorth Managed Duration Municipal Income Fund II, Inc.",RMMZ
13424,Mount Rainier Acquisition Corp.,Mount Rainier Acquisition Corp.,RNERW
13425,VanEck Green Infrastructure ETF,VanEck Green Infrastructure ETF,RNEW
13426,Global X Renewable Energy Producers ETF,Global X Renewable Energy Producers ETF,RNRG
13427,"Rennova Health, Inc. - Warrant","Rennova Health, Inc. - Warrant",RNVAZ
13428,ReNew Energy Global Plc,ReNew Energy Global Plc,RNWWW
13429,TrueShares Eagle Global Renewable Energy Income ETF,TrueShares Eagle Global Renewable Energy Income ETF,RNWZ
13430,ROTH CH ACQUISITION II CO UNIT ,ROTH CH ACQUISITION II CO UNIT ,ROCCU
13431,ROTH CH ACQUISITION II CO C/WTS,ROTH CH ACQUISITION II CO C/WTS,ROCCW
13432,Roth CH Acquisition IV Co.,Roth CH Acquisition IV Co.,ROCGU
13433,Roth CH Acquisition IV Co.,Roth CH Acquisition IV Co.,ROCGW
13434,"Purecycle Technologies, Inc.","Purecycle Technologies, Inc.",ROCHW
13435,ROC ETF,ROC ETF,ROCI
13436,Roth CH Acquisition V Co.,Roth CH Acquisition V Co.,ROCLU
13437,Roth CH Acquisition V Co.,Roth CH Acquisition V Co.,ROCLW
13438,Roth CH Acquisition III Co.,Roth CH Acquisition III Co.,ROCRU
13439,ROTH CH ACQUISITION III CO C/WT,ROTH CH ACQUISITION III CO C/WT,ROCRW
13440,Astoria US Quality Kings ETF,Astoria US Quality Kings ETF,ROE
13441,Roivant Sciences Ltd.,Roivant Sciences Ltd.,ROIVW
13442,iPath Long Extended Russell 1000 TR Index ETN,iPath Long Extended Russell 1000 TR Index ETN,ROLA
13443,"RBC Bearings, Inc.","RBC Bearings, Inc.",ROLLP
13444,Atac US Rotation ETF,Atac US Rotation ETF,RORO
13445,Rovi Corporation,Rovi Corporation,ROVI
13446,"Rover Group, Inc.","Rover Group, Inc.",ROVRW
13447,Tema Global Royalties ETF,Tema Global Royalties ETF,ROYA
13448,REGENTS PARK HEDGED MARKET STRA,REGENTS PARK HEDGED MARKET STRA,RPHS
13449,WisdomTree Global Real Return Fund,WisdomTree Global Real Return Fund,RRF
13450,Advocate Rising Rate Hedge ETF,Advocate Rising Rate Hedge ETF,RRH
13451,Return Stacked Bonds & Managed Futures ETF,Return Stacked Bonds & Managed Futures ETF,RSBT
13452,SPDR SERIES TRUST,SPDR SERIES TRUST,RSCO
13453,Rareview Systematic Equity ETF,Rareview Systematic Equity ETF,RSEE
13454,Tema American Reshoring ETF,Tema American Reshoring ETF,RSHO
13455,Invesco S&P 500 Equal Weight Communication Services ETF,Invesco S&P 500 Equal Weight Communication Services ETF,RSPC
13456,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,RSPD
13457,Invesco ESG S&P 500庐 Equal Weight ETF,Invesco ESG S&P 500庐 Equal Weight ETF,RSPE
13458,Invesco S&P 500 Equal Weight Financials ETF,Invesco S&P 500 Equal Weight Financials ETF,RSPF
13459,Invesco S&P 500 Equal Weight Energy ETF,Invesco S&P 500 Equal Weight Energy ETF,RSPG
13460,Invesco S&P 500 Equal Weight Health Care ETF,Invesco S&P 500 Equal Weight Health Care ETF,RSPH
13461,Invesco S&P 500 Equal Weight Materials ETF,Invesco S&P 500 Equal Weight Materials ETF,RSPM
13462,Invesco S&P 500 Equal Weight Industrials ETF,Invesco S&P 500 Equal Weight Industrials ETF,RSPN
13463,Invesco S&P 500 Equal Weight Real Estate ETF,Invesco S&P 500 Equal Weight Real Estate ETF,RSPR
13464,Invesco S&P 500 Equal Weight Consumer Staples ETF,Invesco S&P 500 Equal Weight Consumer Staples ETF,RSPS
13465,Invesco S&P 500 Equal Weight Technology ETF,Invesco S&P 500 Equal Weight Technology ETF,RSPT
13466,Invesco S&P 500 Equal Weight Utilities ETF,Invesco S&P 500 Equal Weight Utilities ETF,RSPU
13467,Revere Sector Opportunity ETF,Revere Sector Opportunity ETF,RSPY
13468,RSSB,RSSB,RSSB
13469,Return Stacked US Stocks & Managed Futures ETF,Return Stacked US Stocks & Managed Futures ETF,RSST
13470,RODGERS SILICON VALLEY ACQ CORP,RODGERS SILICON VALLEY ACQ CORP,RSVAW
13471,"Reservoir Media, Inc.","Reservoir Media, Inc.",RSVRW
13472,VanEck Vectors Russia ETF,俄罗斯ETF-Market Vectors,RSX
13473,Rareview Tax Advantaged Income ETF,Rareview Tax Advantaged Income ETF,RTAI
13474,iPath Long Extended Russell 2000 TR Index ETN,iPath Long Extended Russell 2000 TR Index ETN,RTLA
13475,Reinvent Technology Partners Y,Reinvent Technology Partners Y,RTPYW
13476,Oppenheimer ADR Revenue ETF,Oppenheimer ADR Revenue ETF,RTR
13477,Simplify US Small Cap PLUS Downside Convexity ETF,Simplify US Small Cap PLUS Downside Convexity ETF,RTYD
13478,Alpha Dog ETF,Alpha Dog ETF,RUFF
13479,ADAPTIVE CORE ETF,ADAPTIVE CORE ETF,RULE
13480,"Rumble, Inc.","Rumble, Inc.",RUMBW
13481,Running Oak Efficient Growth ETF,Running Oak Efficient Growth ETF,RUNN
13482,Riverview Acquisition Corp.,Riverview Acquisition Corp.,RVACW
13483,"Revolution Medicines, Inc.","Revolution Medicines, Inc.",RVMDW
13484,"Reviva Pharmaceuticals Holdings, Inc.","Reviva Pharmaceuticals Holdings, Inc.",RVPHW
13485,REVERB ETF,REVERB ETF,RVRB
13486,Rail Vision Ltd.,Rail Vision Ltd.,RVSNW
13487,Runway Growth Finance Corp.,Runway Growth Finance Corp.,RWAYL
13488,Runway Growth Finance Corp.,Runway Growth Finance Corp.,RWAYZ
13489,Redwoods Acquisition Corp.,Redwoods Acquisition Corp.,RWODR
13490,Redwoods Acquisition Corp.,Redwoods Acquisition Corp.,RWODU
13491,Redwoods Acquisition Corp.,Redwoods Acquisition Corp.,RWODW
13492,"Redwood Trust, Inc.","Redwood Trust, Inc.",RWTN
13493,RevenueShares Navellier Overall A-100 Fund,RevenueShares Navellier Overall A-100 Fund,RWV
13494,UBS AG (London Branch),UBS AG (London Branch),RWXL
13495,RXi Pharmaceuticals Corp.,RXi Pharmaceuticals Corp.,RXIIW
13496,Global X Russell 2000 Covered Call ETF,Global X Russell 2000 Covered Call ETF,RYLG
13497,Cboe Vest 10 Year Interest Rate Hedge ETF,Cboe Vest 10 Year Interest Rate Hedge ETF,RYSE
13498,"Reinsurance Group of America, Inc.","Reinsurance Group of America, Inc.",RZC
13499,SAB.L,SAB.L,SAB.L
13500,"SAB Biotherapeutics, Inc.","SAB Biotherapeutics, Inc.",SABSW
13501,Sachem Capital Corp.,Sachem Capital Corp.,SACC
13502,Schwab Ariel ESG ETF,Schwab Ariel ESG ETF,SAEF
13503,SAG Holdings Ltd.,SAG Holdings Ltd.,SAG
13504,Sagaliam Acquisition Corp.,Sagaliam Acquisition Corp.,SAGAR
13505,Sagaliam Acquisition Corp.,Sagaliam Acquisition Corp.,SAGAU
13506,Strategas Global Policy Opportunities ETF,Strategas Global Policy Opportunities ETF,SAGP
13507,"Software Acquisition Group, Inc. II","Software Acquisition Group, Inc. II",SAIIW
13508,SAI.TECH Global Corp.,SAI.TECH Global Corp.,SAITW
13509,Saratoga Investment Corp.,Saratoga Investment Corp.,SAJ
13510,Saratoga Investment Corp.,Saratoga Investment Corp.,SAK
13511,Strategas Macro Thematic Opportunities ETF,Strategas Macro Thematic Opportunities ETF,SAMT
13512,Sanaby Health Acquisition Corp. I,Sanaby Health Acquisition Corp. I,SANBU
13513,Sanaby Health Acquisition Corp. I,Sanaby Health Acquisition Corp. I,SANBW
13514,SUBVERSIVE MENTAL HEALTH ETF,SUBVERSIVE MENTAL HEALTH ETF,SANE
13515,Saratoga Investment Corp 7.50% Notes due 2020,Saratoga Investment Corp 7.50% Notes due 2020,SAQ
13516,SAQ.L,SAQ.L,SAQ.L
13517,AXS Short Innovation Daily ETF,AXS Short Innovation Daily ETF,SARK
